sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gb	A1ee	A1gc	3283_A	A1cl	7561_A	1890_A	A1bv	443458_A	54511_A	73370_A	40178_A	200452_A	A1g	9345_A	1767161_A	6731_A	76466_A	A1z	73416_A	1767146_A	922_A	3265_A	2479_A	A1bw	A1en	1017_A	1767175_A	A1bx	7164_A	57992_A	A1bn	A1ac	1767168_A	A1ep	1752220_A	1438_A	A1eq	A1do	A1cj	2762_A	1478_A	72717_A	1477_A	2357_A	1767180_A	B1	C3ae	C1	C3	C3f	C3g	C3bj	C1c	C21	C3p	C21.12	C3gj	C3.10	C3h	C1b	C3k	C50f	C3cv	240_C	C3fk	54_C	56_C	C3j	181_C	76_C	66_C	C3ch	C3gl	C3.11	C1al	C3fj	C3cp	C42.2	C3hv	C3b	33_C	70_C	63351_C	65_C	C3ba	C72k	C3.9	48_C	C1bh	152_C	63_C	884538_C	834_C	44_C	143_C	40_C	C1br	78_C	C1w	C116	51_C	C3ew	38_C	43_C	849_C	34_C	52_C	39_C	891932_C	C1cb	75_C	53_C	4134_C	140_C	C3fv	47_C	62_C	175_C	C3cg	C3v	55_C	69_C	644346_C	1767167_C	C1cu	21064_C	397_C	550_C	C1n	348_C	C1h	C115k	73651_C	412_C	169_C	C116ag	C1q	33162_C	C1bc	C116af	33161_C	C1cv	C42au	C116i	21507_C	243_C	49_C	C1t	23090_C	21049_C	6145_C	C41p	256_C	21077_C	C116q	142_C	42_C	33163_C	21513_C	C1j	639_C	21508_C	33180_C	C3cm	32968_C	13926_C	21063_C	57_C	58_C	33802_C	C15	C3az	33171_C	46465_C	99_C	746452_C	C1ao	917974_C	13928_C	23143_C	C1x	C1am	753639_C	73381_C	265082_C	C1an	753687_C	C116e	36147_C	21062_C	C39	33809_C	C1a	864_C	1500390_C	6124_C	64_C	23091_C	C116n	746241_C	866_C	744265_C	40474_C	57558_C	33097_C	914781_C	21042_C	1830_C	6128_C	36390_C	46470_C	744079_C	753853_C	879_C	37402_C	39714_C	32995_C	15255_C	C93b	71950_C	460_C	15254_C	67_C	17032_C	C3u	10123_C	11259_C	21085_C	1767185_C	14726_C	62459_C	C3cy	33164_C	21053_C	51175_C	375_C	1119_C	123346_C	1767174_C	6150_C	590473_C	C42ao	792311_C	1767184_C	45_C	61_C	D1	D6	D4	D1d	D2d	D2.2	D1b	D6c	D2	46471_D	D1u	32604_D	46467_D	46468_D	D1ct	21127_D	46469_D	1767151_D	70051_D	D4d	1767148_D	1767150_D	1767160_D	D1bo	D4c	25762_D	1767166_D	506682_D	1767155_D	24647_D	D1aa	508233_D	725200_D	350196_D	D2e	1767163_D	1767181_D	D2c	3310_D	350183_D	7487_D	11473_D	14506_D	1661_D	1767164_D	62641_D	1767165_D	1767169_D	350270_D	61929_D	D1z	1767178_D	664397_D	4121_D	641989_D	1767171_D	1767179_D	19653_D	61760_D	485360_D	1767170_D	62184_D	1767172_D	350451_D	D1bp	172342_D	1662_D	488698_D	1767182_D	10157_D	1767183_D	1176153_D	10557_D	1767173_D	15547_D	350378_D	14166_D	350557_D	1587526_D	14473_D	873419_D	13860_D	1501693_D	D4j	46489_D	22785_D	D5	73452_D	D17d	41663_D	2102_D	2131_D	D17e	D17c	6884_D	1738_D	2795_D	13959_D	D1x	3296_D	D1n	1767158_D	1767156_D	D17l	10614_D	908_D	D17k	D17j	10616_D	1767157_D	10612_D	946_D	11053_D	558349_D	D5m	443218_D	726431_D	1692_D	D1by	53304_D	1767159_D	2897_D	2899_D	1767145_D	1767149_D	12509_D	876240_D	1767152_D	1161198_D	1742_D	D10	42748_D	65168_D	1767153_D	230111_D	502896_D	21691_D	1767162_D	937533_D	19898_D	4935_D	762327_D	1668_D	1767147_D	56858_D	133733_D	13597_D	53106_D	8837_D	1767154_D	12425_D	G3a	G3ai	483427_G	1767176_G	481256_G	1767177_G
134587	295Mc2	295Mc2_S33_L001_R1_001.fastq.gz	86ced0999dc7d6f5a94b3e22cb72f55f637da733613258b9363ca01f1f1f763b	295Mc2_S33_L001_R2_001.fastq.gz	b2a18323b749ea4881508860095340d0da2dad4082baaf61a9ff91bff16ccf15	188882	139256	731	139256	731	0	0	0	0	137317	35	1655	0	218	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	119547	9904	2665	966	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561	0	198	132	0	158	0	48	0	25	33	26	0	0	72	0	0	0	29	16	0	0	16	18	22	0	17	15	0	15	0	0	11	13	0	11	0	0	0	0	0	14	0	21	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134444	229Mc	229Mc_S15_L001_R1_001.fastq.gz	28378b620e153e8c8405b7062814d0e2f263e3555c617ed8c41c963cbb0a3ec8	229Mc_S15_L001_R2_001.fastq.gz	671aed8874afaf90441e7683f7852ba659c60919f2b591e82d0f581e61076ec1	54727	10231	107	9935	96	0	0	296	11	9890	9	0	0	91	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	8486	369	198	417	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134571	256Oc2	256Oc2_S19_L001_R1_001.fastq.gz	0ad5d37afe66699d0647b8da43b69c9d6cdf3f722be0a07b6c9a9a0bc0b83839	256Oc2_S19_L001_R2_001.fastq.gz	f0074e375928cbe9c5dbd33fa7d5851a694fbd08fa51f84fdf5d7147491bd206	153762	110996	661	110993	660	0	0	3	1	109265	22	1312	0	1641	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	94407	4282	3514	1171	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	470	0	0	0	326	0	0	0	0	0	193	0	0	0	273	0	0	0	0	67	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	41	284	0	0	92	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134582	272Mc2	272Mc2_S30_L001_R1_001.fastq.gz	0727559d9df312a8398f7ab82d974250f941427a3630c6617892abc27ffa148b	272Mc2_S30_L001_R2_001.fastq.gz	19ce54d996f1aa5f5e32c9a39c7bedf72c10da9990893e9277530672d8942ed4	200053	110851	630	109863	617	0	0	988	13	108633	24	1976	0	0	1560	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	91059	4720	1829	1336	0	0	789	0	0	0	0	0	0	0	0	580	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1924	0	0	0	0	770	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2084	0	0	0	796	0	0	0	0	0	0	0	0	0	248	0	0	0	271	0	0	0	0	0	0	208	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	239	0	0	223	0	0	0	0	0	0	184	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134467	265Mc	265Mc_S102_L001_R1_001.fastq.gz	f6e8a80ded04e87c316965ba2413f5d2e84e2e408fda40366d254860b9e63f66	265Mc_S102_L001_R2_001.fastq.gz	93da4652810293eb107a943d9103ba73d9886310dd3289cdbe073e5693f5ae5d	105568	73541	566	68859	507	0	0	4682	59	67987	19	0	0	278	367	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	57650	1656	1885	517	0	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494	335	128	0	0	135	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	390	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134560	226Oc2	226Oc2_S9_L001_R1_001.fastq.gz	e3ed424ffe45836ee0634ce37f1fb681a92656e3519aa9c4f3b5e20157c83441	226Oc2_S9_L001_R2_001.fastq.gz	857f1a382f17448066407aa61a63a1bd480dc044d491b7e677ea0f3d710c5fdc	106629	79312	592	79312	592	0	0	0	0	78069	20	896	0	1933	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	63633	3410	2298	758	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	434	0	0	0	325	0	0	0	0	0	364	0	0	0	255	0	0	0	0	346	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	181	0	0	0	116	0	0	0	140	0	0	51	0	0	0	0	0	0	0	0	0	67	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134448	24NBOb	24NBOb_S136_L001_R1_001.fastq.gz	a4d189b08d20a4fd0ba65d3eec2a45236de80cc40ef1cdcf7f9bd7bf70f43d30	24NBOb_S136_L001_R2_001.fastq.gz	5334a0e3eea45cca78e8ebcfcf723aefb34aa0d1a2d55cce474231bc7324089b	91889	78457	746	78433	745	0	0	24	1	76624	27	814	0	13	940	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	1	57622	2404	1536	449	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	5	19	16	0	7	0	0	21	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10473	0	1133	0	0	170	0	0	402	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	183	185	0	0	0	0	175	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134485	28NBOb	28NBOb_S142_L001_R1_001.fastq.gz	5e2cc50997abfd36cce9bce2b9d5946575622787d945bbfe4eda14909daabc05	28NBOb_S142_L001_R2_001.fastq.gz	c8dd26a1cc7d8d18d621b09490ba5f9e8e27385a22eed400a916c4a216c6e87b	99072	83065	812	83061	811	0	0	4	1	80960	43	849	0	322	1213	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	1	59525	3740	1446	651	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3384	80	0	0	0	551	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	97	0	0	0	0	0	0	0	106	0	0	69	0	0	0	0	0	0	0	0	0	52	0	0	47	0	0	21	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2817	2088	1692	631	0	507	237	189	91	174	0	147	129	124	0	122	113	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	51	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134531	35BNMb	35BNMb_S113_L001_R1_001.fastq.gz	691c13096ae463c671ca1a9494290120ac86453c221f18b7c8b21ee10eaf4aa3	35BNMb_S113_L001_R2_001.fastq.gz	80f34fa3ebdc2721524e134c9a75180e65261f32d651b8584a1b387a499069db	102079	78628	739	76507	703	0	0	2121	36	75215	27	1304	0	141	6508	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	1	49770	2809	538	1695	0	0	0	0	0	0	0	0	0	1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	3002	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2846	0	422	0	1455	0	0	0	0	0	0	0	0	0	699	0	0	949	0	0	0	973	0	0	0	0	0	0	767	0	0	0	0	674	0	0	0	0	0	0	0	690	0	0	0	0	0	0	0	0	872	853	0	0	804	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134584	280Mc2	280Mc2_S31_L001_R1_001.fastq.gz	b03fefc330594210cd398ce4b2a00d1ad02115556e14a4533d8880e05e60cd96	280Mc2_S31_L001_R2_001.fastq.gz	dbde35c19de66dbc34b204052f2442f01ccc6a6920911f4adc7125e3a3bdebc5	72602	27741	268	26416	245	0	0	1325	23	26210	18	441	0	77	1426	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	5	14499	877	79	847	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	0	16	0	0	223	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507	0	0	0	2404	0	0	0	0	0	0	0	0	0	717	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134540	45BNMb	45BNMb_S22_L001_R1_001.fastq.gz	7c466b2e3113edcb52e41802f5de05cd85c53f5d9c766f7ff46e8066b50abd16	45BNMb_S22_L001_R2_001.fastq.gz	9fcbccd1ca2242bade7c52c650b661a3ec2c508f385ca187d11146ad5f11c84e	147513	66991	729	65175	693	0	0	1816	36	64324	25	0	0	241	2202	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	1	30875	5472	1448	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853	1592	0	0	0	344	0	0	227	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392	9258	1677	1476	0	1147	0	151	0	0	0	0	273	0	0	0	333	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
