sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A3	A1gf	760006_A	A1ee	3804_A	70045_A	3283_A	A1gc	3528_A	A1du	A1g	364485_A	922_A	1767146_A	72388_A	969_A	1438_A	73416_A	7561_A	33881_A	A3w	76466_A	363131_A	3177_A	6772_A	9434_A	2058_A	B1	C3ae	C3f	C3bj	C3	C3p	C3g	C3k	55_C	C3ch	C21	152_C	C3gj	C3in	C21.12	38_C	48_C	C3io	53_C	236_C	44_C	925363_C	62_C	C3il	C3im	C3.10	C3gl	47_C	C3hv	181_C	397_C	C3fj	54_C	240_C	C3.11	33161_C	33162_C	169_C	56_C	66_C	140_C	69_C	63351_C	76_C	C3b	C3cp	C3.9	65_C	884538_C	33164_C	70_C	891932_C	237_C	39_C	1778091_C	33171_C	C116	33163_C	C3h	418_C	46445_C	42_C	33180_C	1778086_C	756765_C	C3fv	241_C	51_C	288_C	243_C	34_C	46449_C	32995_C	1500390_C	920736_C	64_C	75_C	744202_C	144_C	67_C	238_C	61_C	1778090_C	931204_C	68_C	915532_C	1004567_C	45_C	174_C	1778087_C	178_C	C116i	1778089_C	399_C	401_C	1778085_C	744126_C	1778093_C	1778095_C	915536_C	1778082_C	49_C	1778094_C	1778083_C	918332_C	924760_C	915370_C	33097_C	1778088_C	290_C	1500999_C	1778097_C	50_C	921509_C	928011_C	917448_C	1778096_C	1501479_C	293_C	1778084_C	33179_C	917792_C	32946_C	921522_C	1778092_C	917067_C	1768442_C	747180_C	471_C
134662	130	130_R1.fastq.gz	e22a9f1e450edb39b781aa2c19f06271f77f7f4c7feaf69e8efbee241afcac76	130_R2.fastq.gz	27561183c2ebbcf430c441f32574d32b2609cf12b1104652e3c49e77c4859e16	8402	5764	218	5764	218	0	0	0	0	5487	24	0	0	532	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2717	603	515	307	375	0	98	121	107	52	75	58	0	51	41	72	0	0	0	46	0	0	0	0	23	0	0	26	0	0	23	0	23	0	0	0	43	26	28	0	0	34	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134694	394	394_R1.fastq.gz	fc73c0717fb5d8c85cc1bcbd2f789566d64ab092118f28f1fe2de1e347d73267	394_R2.fastq.gz	b13b7cdfa86a5e5e5e362be56c20228fd931db82d53103440649c598a249d3ea	3526	2293	87	2293	87	0	0	0	0	2212	24	0	0	204	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54293900	-149.62346000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	236	252	102	32	0	51	47	240	27	26	17	0	22	13	18	0	13	0	20	0	0	0	0	0	0	13	20	0	0	0	0	13	12	0	0	13	0	0	0	9	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134672	179	179_R1.fastq.gz	261867ce5121eebddc552dd141879360f65b1d59a45ce2b7f26240d2eba1273f	179_R2.fastq.gz	66bbcc4852c761c5d377b760625011ae4aab782a9981bedaab518a8b371bd330	6248	4217	163	4217	163	0	0	0	0	4090	25	0	0	426	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088	338	309	266	159	0	44	69	256	47	102	62	0	23	37	33	0	0	0	20	0	0	0	0	0	30	17	19	0	0	0	23	0	23	0	0	28	0	31	0	0	0	18	0	0	0	18	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134665	159	159_R1.fastq.gz	fcf2b27b5b445d475377be4fca26a561913192fd84f09d6b4095e632ba9faccd	159_R2.fastq.gz	90ef03d532c3938f07fe3e8fb3711bac67b6ce16d4d61db723ca36313061f4b9	6364	4055	182	4055	182	0	0	0	0	3789	26	0	0	399	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2015	337	284	181	130	0	49	73	204	49	59	29	0	25	20	47	0	0	0	24	0	16	0	0	23	19	26	0	0	34	17	0	33	28	0	0	28	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134658	113	113_R1.fastq.gz	0d6a04c362c66015cb695ba680e7cf026ea0cd07193c58149049b61cc2b954e9	113_R2.fastq.gz	c86835dccf888cc68b51116cf60a0755cb737926d510c0bc073dd05b7f37cf74	3920	2535	125	2535	125	0	0	0	0	2394	26	0	0	182	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	188	169	151	110	47	36	36	128	51	31	15	0	22	11	0	0	0	0	14	0	10	0	0	16	14	0	13	21	17	10	18	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134720	540	540_R1.fastq.gz	76248d45bc95bc1683c8e5d9e305f2a98b83009bd80716aeaa78bade27e8c13b	540_R2.fastq.gz	dc69dd808d5fd1002bf19ae633bd5d041f5b40303a561d5a92abb66ce94f7a7d	4093	2622	115	2622	115	0	0	0	0	2526	28	9	0	223	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54577800	-149.62127000	Jul-Aug 2013	 3-10	112	0	21	0	6	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1470	135	112	94	145	0	19	54	126	19	18	0	0	15	18	15	0	0	0	13	0	16	0	0	0	11	13	0	15	22	0	0	0	9	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
134726	609	609_R1.fastq.gz	2111c621cc263bf03dab3600cea3dee3a5b4ba9827cc449233e3235ea260f401	609_R2.fastq.gz	2b02e9e26d56a91a1d55348b4582d88ce59e1de05d7cb100f5976903a160a528	11699	8074	293	8074	293	0	0	0	0	7643	25	0	0	971	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4026	566	428	478	369	0	73	127	396	109	35	66	0	57	61	74	0	0	0	38	0	0	0	0	34	36	45	0	0	228	34	95	0	0	0	0	0	40	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134687	351	351_R1.fastq.gz	86ab0877a1eddeeb292af04fba73020e437317aad7e25eb22ca81c02e6b63343	351_R2.fastq.gz	9df97f74c5f5a4daf707a1febb1bf35c92656e0b6989582a3d42678207f78a87	3458	2193	91	2193	91	0	0	0	0	2148	30	0	0	257	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59114400	-149.79333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166	158	133	117	93	0	13	33	92	24	10	22	0	16	0	19	0	0	0	0	0	0	0	0	17	11	0	0	0	37	9	21	14	10	0	0	0	15	12	0	15	14	0	0	10	0	0	10	0	11	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
134659	115	115_R1.fastq.gz	00b8b6fd5d2ad6b9ac1830ee35466e89052e4a194421870687035f1d46b9507c	115_R2.fastq.gz	88d58a1eae9eaeeba5f37da5a1659c1deb2f474e70fffd3ab8733afe7c3a249f	4689	2988	127	2988	127	0	0	0	0	2847	31	0	0	296	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359	311	218	154	200	0	48	54	74	39	26	24	0	28	25	27	0	0	0	26	0	21	0	0	13	17	0	0	13	0	12	16	0	14	0	0	20	14	0	11	0	0	14	14	12	14	15	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134703	418	418_R1.fastq.gz	7bc883d5238ad833ec7274e101b62f3528d377818db636747993c17039d0a427	418_R2.fastq.gz	155950d4e50ccd778e5f52e07e37db7979eb255b045ff9b50f810e353103cad7	8387	5798	250	5798	250	0	0	0	0	5461	29	0	0	585	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54293900	-149.62346000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2690	463	403	408	279	0	79	88	195	85	61	39	52	47	41	54	0	31	0	0	28	29	58	0	0	24	25	0	41	45	0	64	0	25	0	0	27	0	0	0	0	27	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134727	612	612_R1.fastq.gz	ac2a68cd1d99fc60e58c46d04ed37976f53d1628668528cae5cdfaf10377199f	612_R2.fastq.gz	05d800ea67637a71bc380053915dde399e3f0576e66763679f39453621e23e2c	8323	5429	254	5429	254	0	0	0	0	5128	27	0	0	492	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716	391	291	296	239	37	47	60	229	72	21	69	0	47	31	37	100	0	62	32	0	0	0	0	0	30	0	23	0	76	21	0	0	28	0	0	27	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134668	174	174_R1.fastq.gz	3826603b9d1d92b26971542a86a2272fe193ad899fc2e6588f0e57b99644ee46	174_R2.fastq.gz	fc1ec3fd307a897d032f5ca6c4253ff409a09b90cc0b8a13c8710cb72ecfe165	3468	2228	82	2228	82	0	0	0	0	2198	27	0	0	232	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	168	144	177	173	0	35	29	49	47	50	34	0	20	0	21	0	0	0	11	0	0	0	0	0	15	0	8	0	0	11	0	14	24	0	0	28	0	13	0	0	17	10	21	0	11	0	0	0	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134669	175	175_R1.fastq.gz	5a8580bb37e060b864cbe4b722906900bdef60d99d6946b5adec8feb11369d67	175_R2.fastq.gz	cf36c2a64b1a1f1d96e3426a54c8206a3275a13e8d9662c3ad09d6cedf6ab825	4967	3412	106	3412	106	0	0	0	0	3346	35	0	0	428	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498	183	226	313	152	0	42	36	136	91	32	28	0	43	0	26	0	25	0	0	0	0	0	0	19	20	0	27	18	34	27	18	24	23	0	0	0	40	23	0	0	34	52	16	21	24	23	13	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134695	397	397_R1.fastq.gz	56d592defef4772c1e020f35e1eaea60054dcaf4277128ecf490c8b0b132f856	397_R2.fastq.gz	806a0ef658ebaa1041f7f5caa604c82301f0db4a5c5a4d838e97699e6e941b70	6080	4010	159	4010	159	0	0	0	0	3790	26	0	0	354	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54293900	-149.62346000	Jul-Aug 2013	 3-10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1619	365	220	220	190	0	53	60	16	31	28	46	286	37	41	45	0	26	0	29	88	0	145	131	0	16	0	27	0	0	0	0	0	29	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134708	455	455_R1.fastq.gz	7d5c5c83b6b0a97ec8740cc2517ff644791398a4dc1604ed5fc73b4ec9bd840f	455_R2.fastq.gz	f83c755b3f6da8a3d96dd906a2726d08f6608bf38a1b5644a2a3c243a4ddab76	9486	6422	244	6422	244	0	0	0	0	5993	22	0	0	703	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54577800	-149.62127000	Jul-Aug 2013	 3-10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2510	650	345	470	297	0	124	98	0	59	53	45	346	45	86	52	0	57	0	41	242	39	254	140	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134713	517	517_R1.fastq.gz	9ffcaab22401cb3f6928f4d83ce9a16ecb551ed2393a8fdb79098f29dc8b5ebe	517_R2.fastq.gz	57ebae5ff0de89daad57b53d69d9d5b1b4e982dcee3b6a9c5749ac0dcdebfa2d	7461	4703	191	4703	191	0	0	0	0	4488	29	0	0	655	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54577800	-149.62127000	Jul-Aug 2013	 3-10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1629	774	382	275	182	0	110	71	0	54	59	39	175	23	84	57	0	29	0	56	64	54	106	51	0	0	21	0	0	0	0	0	0	0	0	0	30	0	26	39	18	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134707	453	453_R1.fastq.gz	a1bb173116a8494672e0b4f616d94842640d64528874e6ba0ccbcd1aa8d9309a	453_R2.fastq.gz	8ad6cef03f66f4c8b353dbc5fa4df24bc205b5f3bd061341587156127a77aef2	5059	3153	112	3153	112	0	0	0	0	2979	28	0	0	403	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54577800	-149.62127000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075	457	198	194	142	0	63	35	20	53	27	18	135	40	45	38	0	22	0	25	104	29	86	65	18	0	13	0	14	0	0	0	0	12	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134706	427	427_R1.fastq.gz	2a5ff8727ec562ae76e808bd0f3097019893a20f60c5ec850550cae0affe5082	427_R2.fastq.gz	41e665759bade56e22a5fd9052cd4dfe60eb3cda4afb3663b219300297ca01e7	3997	2710	105	2710	105	0	0	0	0	2593	34	0	0	309	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54293900	-149.62346000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	162	91	286	111	0	27	29	15	48	14	34	191	31	25	30	0	11	0	0	73	0	109	87	17	13	0	0	16	0	11	16	30	12	0	0	0	16	16	0	0	0	0	13	0	10	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
