sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	1085107_A	1085136_A	A5a	1085133_A	1085137_A	B1	432126_B	1085122_B	B1g	1085124_B	1085123_B	1085125_B	1085104_B	B1s	B1m	1085105_B	89211_B	31040_B	1085126_B	30853_B	1085128_B	1085127_B	71231_B	1085130_B	1085129_B	C33.2	C42a	C42aw	C1	C33a	C42.2	C1b	C1j	C1au	C3	C42av	C3fp	C42au	C115k	C33b	287_C	21767_C	481079_C	C42at	578497_C	C41p	C1cg	1085093_C	98_C	1085095_C	C3cg	1085115_C	C115l	C50a	C3k	43270_C	1085094_C	3567_C	C15h	43271_C	C1ci	70625_C	92122_C	43238_C	C45c	411_C	21705_C	C42ao	43285_C	452753_C	1085098_C	1085100_C	566_C	454646_C	1085106_C	104_C	C50f	1085096_C	275299_C	1085108_C	452752_C	454642_C	10941_C	1085142_C	21933_C	C1h	1085143_C	C50c	1085099_C	33774_C	C3dc	1085114_C	452755_C	1085144_C	452754_C	1085121_C	70528_C	1085109_C	622613_C	43281_C	C3.12	1085101_C	90687_C	C115d	26682_C	307_C	454540_C	226_C	1085102_C	1085145_C	622388_C	C1c	578500_C	C3ad	270451_C	129916_C	63457_C	1085097_C	1085134_C	43268_C	454894_C	196_C	570007_C	1085131_C	91939_C	452760_C	91897_C	21188_C	43280_C	43308_C	486829_C	1085111_C	C50q	C3ba	1085138_C	453746_C	1085103_C	40782_C	C116	91926_C	21205_C	465678_C	37132_C	452851_C	454570_C	C3dq	9159_C	1085120_C	C42am	455883_C	1085139_C	1085140_C	1085141_C	22185_C	22167_C	40457_C	21187_C	91987_C	1085135_C	C1az	C116t	C1n	1085146_C	1085132_C	1085116_C	623624_C	1085152_C	91980_C	622244_C	62155_C	43303_C	1085118_C	1085147_C	452948_C	92120_C	1085148_C	7153_C	43282_C	454603_C	1085154_C	454690_C	C3b	1085112_C	91927_C	1085153_C	41802_C	33580_C	1085110_C	359_C	93002_C	1085149_C	1085150_C	90576_C	667665_C	1085119_C	1085113_C	1085151_C	1085117_C	227_C	D1	D4	131518_D	72450_D	D4c	1085155_D	69450_F	F3.1	70092_F	69453_F	69452_F	70095_F	70103_F	G3a	G3ai	G3ac	484567_G	73495_G	484563_G	34947_G
109115	206_april	59919	41469	1631	41469	1631	0	0	0	0	39610	14	0	0	4259	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21794	0	0	1740	7397	0	0	0	0	0	0	1221	1177	0	1530	1186	0	788	0	577	0	492	490	0	564	0	0	0	0	0	0	286	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109252	422_march	68541	46797	1726	46797	1726	0	0	0	0	44235	16	0	0	4783	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26431	0	0	1508	7151	0	0	0	0	0	0	1155	1159	0	1323	615	0	799	0	659	0	725	680	0	687	0	0	0	0	0	0	462	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109168	415_april	70637	52424	1715	52424	1715	0	0	0	0	48509	16	0	0	5329	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28934	0	0	1980	7485	0	0	0	0	0	0	1559	1640	0	796	776	0	980	0	790	0	786	773	0	599	0	0	0	0	0	0	424	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109203	206_march	95737	64619	2342	64619	2342	0	0	0	0	62020	16	0	0	6113	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34505	532	680	2402	11365	0	0	0	0	0	0	1679	1461	0	2437	1489	0	1031	0	652	0	846	794	0	1068	0	0	0	0	0	0	402	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109170	417_april	66600	50989	1371	50989	1371	0	0	0	0	47915	14	0	0	5722	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25883	0	0	1394	8479	0	0	0	0	0	0	1953	2036	0	1502	924	0	1254	0	911	0	946	954	0	709	0	0	0	0	0	0	477	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109175	422_april	62985	44520	1640	44520	1640	0	0	0	0	40873	15	0	0	4948	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23215	0	0	1654	6530	0	0	0	0	0	0	1190	1357	0	1195	639	0	867	0	1044	0	784	669	0	690	0	0	0	0	0	0	587	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109244	402_march	72521	50027	1845	50027	1845	0	0	0	0	45834	16	0	0	5698	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25628	0	0	1919	7873	0	0	0	0	0	0	1462	1383	0	1026	1057	0	979	0	864	0	845	725	0	604	0	0	0	0	0	0	400	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109116	207_april	48683	33596	1435	33596	1435	0	0	0	0	30742	16	0	0	4117	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15706	0	0	1257	5465	0	0	0	0	0	0	1260	1161	0	1133	739	0	676	0	643	0	637	536	0	404	0	0	0	0	0	0	364	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109169	416_april	59170	40287	1786	40287	1786	0	0	0	0	36761	15	0	0	5176	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17043	0	0	1871	7623	0	0	0	0	0	0	1308	1624	0	1436	840	0	901	0	875	0	680	633	0	648	0	0	0	0	0	0	498	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109245	403_march	94064	67389	2631	67389	2631	0	0	0	0	62262	15	0	0	8681	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31374	0	0	2617	10942	0	0	0	0	0	0	2763	3004	0	1408	1215	0	1682	0	1470	0	1473	1285	0	591	0	0	0	0	0	0	793	1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109254	424_march	71767	50937	1992	50937	1992	0	0	0	0	47076	15	0	0	2431	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28567	3478	0	1762	6488	1338	394	0	0	0	0	1033	353	0	889	940	0	412	0	356	0	343	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109204	207_march	81784	55474	2311	55468	2310	6	1	0	0	50724	15	0	0	7867	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23250	0	0	2369	9631	0	0	0	0	0	0	2400	2235	0	1891	1724	0	1245	0	1161	0	1081	654	0	846	0	0	0	0	0	0	583	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109121	212_april	61670	45011	1717	45011	1717	0	0	0	0	41047	16	0	0	6380	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19158	0	0	1831	7784	0	0	0	0	0	0	1849	1640	0	1496	1192	0	981	0	1054	0	909	670	0	500	0	0	0	0	0	0	507	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109118	209_april	20033	14296	358	14286	356	10	2	0	0	14015	19	0	0	2793	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	15.04.12	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6364	0	0	500	1613	0	0	0	0	0	0	854	968	0	424	277	0	533	0	534	0	368	414	0	194	0	0	0	0	0	0	228	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	75	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109255	453_march	82757	59024	2753	58677	2744	347	9	0	0	53596	23	0	0	3582	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45403000	151.92630000	25.03.13	1-2m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21702	3545	3028	3255	7738	1551	1182	509	378	509	619	1267	1285	0	1048	476	0	765	0	657	0	597	510	0	418	0	0	0	0	0	0	322	0	1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109179	101_march	90209	64361	2025	64354	2024	7	1	0	0	58969	13	0	0	1778	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44681000	151.91290000	25.03.13	1-2m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42094	0	5111	0	3838	2098	1391	654	978	0	0	0	0	0	0	0	0	614	0	0	0	0	730	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109086	101_april	66409	46507	1597	46496	1596	11	1	0	0	42816	13	0	0	811	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44681000	151.91290000	15.04.12	1-2m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30331	532	3987	0	2883	1438	987	459	671	0	0	0	0	0	0	0	0	373	0	0	0	0	378	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109194	151_march	40477	22539	760	22539	760	0	0	0	0	21128	14	0	0	520	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15776	143	1642	0	962	704	406	179	377	0	0	0	0	0	0	0	0	187	0	115	0	0	283	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109236	361_march	61656	44075	1807	44075	1807	0	0	0	0	40960	17	0	0	2031	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45522000	151.92450000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24353	0	4680	0	3992	1785	1189	692	693	0	0	0	557	0	0	544	0	450	0	251	0	0	328	0	287	0	0	0	0	315	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109141	311_april	51546	36027	1294	36027	1294	0	0	0	0	33468	18	0	0	1727	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.45403000	151.92630000	15.04.12	1-2m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18131	0	4336	0	3833	1377	1167	585	664	0	0	0	476	0	0	439	0	400	0	272	0	0	399	0	328	0	0	0	0	230	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109100	115_april	54656	38754	1626	38754	1626	0	0	0	0	35391	18	0	0	1540	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44681000	151.91290000	15.04.12	1-2m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18540	0	4410	0	4108	1698	1417	803	831	0	0	0	599	0	0	253	0	625	0	389	0	0	351	0	264	0	0	0	0	238	0	0	0	262	0	0	0	249	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109210	217_march	61635	38966	1597	38966	1597	0	0	0	0	35718	20	0	0	2305	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.44737000	151.91260000	25.03.13	4-6m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18389	0	4429	0	3215	1994	2249	1172	645	229	0	0	344	0	0	361	0	0	0	0	0	0	328	0	255	0	266	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	393	0	0	0	0	0	343	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
