sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A5p	A1dh	A1er	C1	C3	C15	C1b	C40	C42.2	C1bh	C50a	C8	C1c	C50c	C1br	C8a	C21	C1cb	C3at	C3b	C15l	C3av	C1w	C15n	C115	C3ju	C72k	C1ge	C3dp	C1ej	C15bp	C42ao	C15qz	C1al	C42ca	C15bb	C40t	C15.8	873562_C	C21aw	C42co	C3eg	C3i	C3sa	C1jx	C40s	C50bh	C42e	C21av	C8k	C1kt	C8l	33298_C	33293_C	C50bi	C3sf	C8j	C3tp	C21ax	C8e	C15jr	42264_C	C50av	41287_C	C3ih	21243_C	C40h	C45e	C115a	C50t	42203_C	42157_C	41906_C	C41z	C1cu	C3ed	C15kw	21066_C	42305_C	337887_C	37039_C	C21ab	71648_C	C116bf	40841_C	C15kj	17032_C	42162_C	43102_C	C1t	21062_C	43108_C	43115_C	870372_C	21064_C	C50az	66428_C	C8n	C3lk	C3eq	36434_C	48189_C	407758_C	384221_C	43060_C	C50f	C42ae	15357_C	22609_C	C15hr	C22s	C15il	C21ay	71603_C	C3ad	C3gk	680_C	7153_C	5429_C	C40r	C40e	20872_C	47711_C	383227_C	C42bw	872615_C	336063_C	40328_C	C3cy	C42au	C1fn	C1ch	C1aa	42735_C	392349_C	723067_C	C115g	37267_C	21982_C	21077_C	37119_C	C1em	C1bo	2833_C	21085_C	C91	C3ew	281_C	21513_C	73408_C	21053_C	481700_C	D1	D4	D6	D2	D4c	D1cc	D2.2	D1fy	D6t	D1cs	D1as	D17	D6c	D1ih	D1df	173424_D	41740_D	19904_D	D4d	41744_D	D1az	25688_D	1238379_D	D10	D1d	691904_D	D1c	12287_D	D2a	727211_D	G3t
138102	Pl14	Fwd_09-Rev_22_R1.fastq.gz	149f7b406b453367378dd2ce1b2b99200563cb47d6c6fcfe022afeb98a1d5950	Fwd_09-Rev_22_R2.fastq.gz	67ff3ec29601404f0bbd6f50ebbabc3fcb0586ef7b86196729021e030d8c9edf	657	20211007_scharfenstein	61992	33458	1039	33453	1038	0	0	5	1	31711	14	0	0	317	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	22792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	0	0	1624	0	0	0	0	0	0	1022	0	1086	0	0	567	0	887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	155	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138104	Pl16	Fwd_09-Rev_24_R1.fastq.gz	c06a6c6357c7906f6e13b521b16b179336fe94bca15117d8b8b482836259ed66	Fwd_09-Rev_24_R2.fastq.gz	2cccf10eaf9c3db25b057cac6973ffae619e117adc1228623c5c2913a9586730	657	20211007_scharfenstein	30584	14709	360	3637	200	0	0	11072	160	3512	15	0	0	72	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	165	0	0	0	0	0	0	99	0	105	0	0	63	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138101	Pl13	Fwd_09-Rev_21_R1.fastq.gz	2eda5679a4496c7948ac6590c648599275dabd91b77fd08cdaaf836a07694359	Fwd_09-Rev_21_R2.fastq.gz	47ae2fa3fda9ae0eb74812ffb3583136e591728177df7f7db5822120c869b505	657	20211007_scharfenstein	67368	36541	965	36530	964	0	0	11	1	34733	15	0	0	346	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	24715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3055	0	0	1353	0	0	0	0	0	0	1146	0	1066	0	0	621	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	161	170	456	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138100	Dp16	Fwd_09-Rev_20_R1.fastq.gz	08070e668ae66e01991aa7bf3bce7b1dcbeddfa989020dba112abee45c3582b8	Fwd_09-Rev_20_R2.fastq.gz	04ec1f7d77a021a2db35b6e24f8cb0480c22c8e68bfae5dd7385ca423513e132	657	20211007_scharfenstein	73277	51479	1508	51479	1508	0	0	0	0	48090	14	0	0	323	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	faviidae	favia	pallida	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	29578	0	0	0	0	0	0	0	0	0	0	0	4852	0	3112	2661	0	2008	0	0	0	0	0	0	1477	1048	0	0	0	0	0	0	0	0	323	667	227	890	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138097	Dp13	Fwd_09-Rev_17_R1.fastq.gz	1866b2ad54043f07bbbe2ee69b6bf876c1f9c5f3532ea2b7f4fc3b48f17aa50a	Fwd_09-Rev_17_R2.fastq.gz	483a9a2f36ddb63c4ae8cb4781f14496a67b3c9aef9f1c5167d55b388a189dae	657	20211007_scharfenstein	64836	40524	1340	40521	1339	0	0	3	1	38006	14	0	0	217	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	faviidae	favia	pallida	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	23640	0	0	0	0	0	0	0	0	0	0	0	3590	0	2417	2142	0	1642	0	0	0	0	0	0	1088	883	0	0	0	0	0	0	0	0	217	489	173	732	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138098	Dp14	Fwd_09-Rev_18_R1.fastq.gz	a2cfda34b42f71eb1fb572e185f316f52f8d31ffd4a917e34144b5a707b999e3	Fwd_09-Rev_18_R2.fastq.gz	dfea1b9e41732f36531146734a09967f55df0885867c387153adf3622ccd488b	657	20211007_scharfenstein	57182	34795	1186	34778	1184	0	0	17	2	32660	14	0	0	203	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	faviidae	favia	pallida	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	20317	0	0	0	0	0	0	0	0	0	0	0	3334	0	2042	1752	0	1309	0	0	0	0	0	0	866	713	0	0	0	0	0	0	0	0	203	439	0	663	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138099	Dp15	Fwd_09-Rev_19_R1.fastq.gz	0a39fe9ef29653695fe9376280dac50780ee73e46347348016f99997dbb4344e	Fwd_09-Rev_19_R2.fastq.gz	c88a6d11a0b3e92b5d90769d7587c0d3322f941d54c7e501c4c480d228c6f3e6	657	20211007_scharfenstein	69407	48428	1368	48428	1368	0	0	0	0	45503	14	0	0	304	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	faviidae	favia	pallida	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	27969	0	0	0	0	0	0	0	0	0	0	0	4455	0	2921	2456	0	1911	0	0	0	0	0	0	1455	980	0	0	0	0	0	0	0	0	304	640	0	904	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138116	Dh16	Fwd_10-Rev_24_R1.fastq.gz	d573b21d4e1a6b77cb734e552946fb977d692ac63608ef262c03efbed012d923	Fwd_10-Rev_24_R2.fastq.gz	b8afb25b62b9b0b933b01abccc431cef83e87e32e42ceb62f9619f3d2099421f	657	20211007_scharfenstein	23068	6988	405	6874	401	9	1	105	3	6562	14	0	0	0	122	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	diploastreidae	diploastrea	heliopora	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2173	997	2314	97	0	507	71	0	109	91	0	0	0	0	47	37	27	0	0	30	34	28	0	0	0	0	0	0	0	0	0
138115	Dh15	Fwd_10-Rev_23_R1.fastq.gz	3e567ed0ea3f10515d3d4cc7e83aa89c18cc970c9707446e17f37850688f2e3f	Fwd_10-Rev_23_R2.fastq.gz	480e8729947b4c900b296a27836b3611ae0cb1fc4f0bba79bb40e94d1aaaa221	657	20211007_scharfenstein	21937	5196	312	5136	307	16	2	44	3	4858	16	0	0	0	110	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	diploastreidae	diploastrea	heliopora	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	0	0	0	0	0	22	0	0	40	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1559	756	1727	88	0	330	56	0	72	56	0	0	0	0	38	40	28	0	0	22	0	20	0	0	0	0	0	0	0	0	0
138113	Dh13	Fwd_10-Rev_21_R1.fastq.gz	b7988ba22e37c6faaeb7b34a6b4499c4cba918368566813bdbecbc26867f39e7	Fwd_10-Rev_21_R2.fastq.gz	f0d1deace84daf10d6bbcc051014f019f4663cfcca36fc40d481b0cad0c4f9cb	657	20211007_scharfenstein	22931	6718	381	6480	371	6	1	232	9	6270	17	0	0	0	177	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	diploastreidae	diploastrea	heliopora	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092	893	2159	89	0	483	66	0	95	95	0	0	0	28	58	52	39	0	0	32	30	0	28	0	0	0	0	26	0	0	0
138114	Dh14	Fwd_10-Rev_22_R1.fastq.gz	43c0e815babae0ef29811218920b960c454decf5de074cd38c7b40a530223eb0	Fwd_10-Rev_22_R2.fastq.gz	5935bdab7f5358c841f1720ecfc65290cdba6fff6098befe395a562d33e74765	657	20211007_scharfenstein	25618	7906	455	7689	449	10	1	207	5	7393	19	0	0	13	220	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	diploastreidae	diploastrea	heliopora	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	9	0	4	2444	1140	2499	137	0	525	100	0	88	94	0	0	0	0	80	53	38	0	0	31	38	30	36	0	0	32	0	0	0	0	0
138110	El14	Fwd_10-Rev_18_R1.fastq.gz	82bdde7bf944ec6f273a64ffe487974c136329f8614a45826a223823ff3a2724	Fwd_10-Rev_18_R2.fastq.gz	2361e5c76fa4eb20fdd425f05f07154739a0968af3034f5247f6fd3aad9db1f2	657	20211007_scharfenstein	28828	9564	417	9528	414	6	1	30	2	9095	13	0	0	262	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	echinopora	lamellosa	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	702	0	0	6958	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	72	0	0	69	0	40	0	0	0	0	0	0	0	0	0	0	69	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138112	El16	Fwd_10-Rev_20_R1.fastq.gz	71ddd4b12165c85907b87d6a766d83f946c6ec88f1b2a48b9481e9696c8d072e	Fwd_10-Rev_20_R2.fastq.gz	db6dc0e48e96c3cc1f41ff0deaa4efae0816c073bba06a64ba4cc606c3ebd186	657	20211007_scharfenstein	46689	28679	927	28662	926	17	1	0	0	27051	11	0	0	774	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	echinopora	lamellosa	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	2473	0	0	19432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2263	0	0	0	0	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	278	0	0	282	0	224	0	0	0	0	0	0	0	0	0	0	213	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138111	El15	Fwd_10-Rev_19_R1.fastq.gz	f4666be009b98e15b319b555e47612002ea33edb6a24e87807a46090917d1c57	Fwd_10-Rev_19_R2.fastq.gz	2e736fc70bb8bf5c83abbbefc9603082e2149e6ee2b913912684c729a9c505d9	657	20211007_scharfenstein	35998	16738	651	16717	649	16	1	5	1	15935	12	0	0	516	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	echinopora	lamellosa	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	1455	0	0	11439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	147	0	0	125	0	159	0	0	0	0	0	0	0	0	0	0	126	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138109	El13	Fwd_10-Rev_17_R1.fastq.gz	15980ce59857c6974676ceb0f4d9a3b2f6cda9d539845b45a048fe484ed6a992	Fwd_10-Rev_17_R2.fastq.gz	88987a486e583732c7f4110ff61767c9ad01674c00dbcf3655b46f768f72de5d	657	20211007_scharfenstein	24235	4055	231	3900	226	3	1	152	4	3765	21	0	0	211	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	echinopora	lamellosa	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	272	0	0	2692	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	41	0	0	42	0	41	0	0	0	0	0	0	0	0	0	0	22	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	29	23	22	0	0	0	0	19	0	0	0	0	0	0	18	0	0	17	17	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138165	Pl11	Fwd_15-Rev_13_R1.fastq.gz	e5223954c3a00adec1a2b91c0a3ee58c9c03ec4207097b7813d2a15e0861310d	Fwd_15-Rev_13_R2.fastq.gz	4cd0377da9411760255ebf65aa013e080d44de59aaa18be455155c115eeecd62	657	20211007_scharfenstein	18490	681	36	625	32	0	0	56	4	616	13	0	0	22	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	366	0	0	66	0	56	20	0	0	13	0	30	0	0	21	0	0	0	0	8	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138164	Pl10	Fwd_14-Rev_24_R1.fastq.gz	00844b275802ff8896ea101b186965e7f77676f9971a27cb5ba0529213c9c853	Fwd_14-Rev_24_R2.fastq.gz	1bfd185679c078a5525709cdc5e4f40a236dfedee3b2e0830244261c59603d2b	657	20211007_scharfenstein	14931	280	18	258	17	0	0	22	1	249	12	0	0	13	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	130	0	0	31	0	16	13	0	0	18	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138108	Pd16	Fwd_10-Rev_16_R1.fastq.gz	c5bf1254e1c9a696d4045fe4fa4cae76d870de8fa0b67ef46971ec6b893853e1	Fwd_10-Rev_16_R2.fastq.gz	1b0829f424798143ccacf3e0ffd02d0f280e8119dff2dd2af01cf14c1acd390e	657	20211007_scharfenstein	45959	19511	944	15356	678	3957	261	198	5	14315	18	0	0	330	4	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	789	0	0	90	0	0	6963	0	0	5220	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	96	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	69	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	16	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
138106	Pd14	Fwd_10-Rev_14_R1.fastq.gz	463e883d950c73faca47124c4ba8b60741ea227aad9cb9076084b0755ee17367	Fwd_10-Rev_14_R2.fastq.gz	98e7949d5e138daf8ec9b50e800b66d8e0023c95fc5590e0dcbe93e6961cde7b	657	20211007_scharfenstein	43722	26400	1023	21470	756	4926	266	4	1	20291	14	0	0	732	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	988	0	0	0	0	0	9681	0	0	7676	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	146	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	102	103	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138096	Sp16	Fwd_09-Rev_16_R1.fastq.gz	d033c3864adede3145628bc084a9b860c7587ee71d8034d1734b58490318a128	Fwd_09-Rev_16_R2.fastq.gz	7631fe8752c7418e22ec386cb7269a8ed92111cde871b0ac4c0052c8171800d8	657	20211007_scharfenstein	62633	26921	1072	26687	1067	0	0	234	5	24145	24	0	0	1267	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	pocilloporidae	stylophora	pistillata	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	1792	124	0	0	0	2121	0	0	9815	0	0	0	5627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	342	0	510	0	443	0	0	0	0	400	0	0	185	0	0	0	0	0	0	0	276	0	274	0	0	0	271	0	0	0	0	0	0	0	0	211	0	0	0	0	0	193	0	0	177	138	179	0	0	0	0	164	161	0	0	0	0	126	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
